"Location","repeats","SwabDate","SwabTime","口咽拭","鼻咽拭","SwabCount","DateTimeRound","HourNumber","AvgSwabCount","DurationHour","DurationDay","DurationDayNumber","Status","Sno","LocationEnglish","lon","lat","area"
"婦女聯合總會綜合服務大樓",64,"2022-07-22","20:00",107,53,160,"2022/07/22 20:00:00",20,141.5483870967742,11,0.4583333333333333,1,"1.已完成","B12","Women’ s General Association of Macau Multi-Service Building",113.54367717955718,22.20251091087369,"半島北"
"婦女聯合總會綜合服務大樓",64,"2022-07-22","20:30",112,48,160,"2022/07/22 20:30:00",20.5,141.5483870967742,11.5,0.47916666666666663,1,"1.已完成","B12","Women’ s General Association of Macau Multi-Service Building",113.54367717955718,22.20251091087369,"半島北"
"婦女聯合總會綜合服務大樓",64,"2022-07-22","21:00",118,42,160,"2022/07/22 21:00:00",21,141.5483870967742,12,0.5,1,"1.已完成","B12","Women’ s General Association of Macau Multi-Service Building",113.54367717955718,22.20251091087369,"半島北"
"婦女聯合總會綜合服務大樓",64,"2022-07-22","21:30",119,41,160,"2022/07/22 21:30:00",21.5,141.5483870967742,12.5,0.5208333333333333,1,"1.已完成","B12","Women’ s General Association of Macau Multi-Service Building",113.54367717955718,22.20251091087369,"半島北"
"婦女聯合總會綜合服務大樓",64,"2022-07-22","22:00",123,37,160,"2022/07/22 22:00:00",22,141.5483870967742,13,0.5416666666666666,1,"1.已完成","B12","Women’ s General Association of Macau Multi-Service Building",113.54367717955718,22.20251091087369,"半島北"
"婦女聯合總會綜合服務大樓",64,"2022-07-22","22:30",108,52,160,"2022/07/22 22:30:00",22.5,141.5483870967742,13.5,0.5625,1,"1.已完成","B12","Women’ s General Association of Macau Multi-Service Building",113.54367717955718,22.20251091087369,"半島北"
"婦女聯合總會綜合服務大樓",64,"2022-07-22","23:00",83,37,120,"2022/07/22 23:00:00",23,141.5483870967742,14,0.5833333333333333,1,"1.已完成","B12","Women’ s General Association of Macau Multi-Service Building",113.54367717955718,22.20251091087369,"半島北"
"婦女聯合總會綜合服務大樓",64,"2022-07-22","23:30",93,27,120,"2022/07/22 23:30:00",23.5,141.5483870967742,14.5,0.6041666666666666,1,"1.已完成","B12","Women’ s General Association of Macau Multi-Service Building",113.54367717955718,22.20251091087369,"半島北"
"工人體育場一樓",60,"2022-07-23","14:00",126,44,170,"2022/07/23 14:00:00",14,257.6774193548387,29,1.2083333333333333,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","15:30",85,16,101,"2022/07/23 15:30:00",15.5,257.6774193548387,30.5,1.2708333333333333,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","16:00",92,18,110,"2022/07/23 16:00:00",16,257.6774193548387,31,1.2916666666666665,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","14:30",120,23,143,"2022/07/23 14:30:00",14.5,257.6774193548387,29.5,1.2291666666666665,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","15:00",122,26,148,"2022/07/23 15:00:00",15,257.6774193548387,30,1.25,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","11:00",243,57,300,"2022/07/23 11:00:00",11,257.6774193548387,26,1.0833333333333333,2,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","11:30",237,44,281,"2022/07/23 11:30:00",11.5,257.6774193548387,26.5,1.1041666666666665,2,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","12:00",184,35,219,"2022/07/23 12:00:00",12,257.6774193548387,27,1.125,2,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","12:30",125,21,146,"2022/07/23 12:30:00",12.5,257.6774193548387,27.5,1.1458333333333333,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","13:00",128,22,150,"2022/07/23 13:00:00",13,257.6774193548387,28,1.1666666666666665,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","13:30",105,23,128,"2022/07/23 13:30:00",13.5,257.6774193548387,28.5,1.1875,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","20:30",NA,NA,0,"2022/07/23 20:30:00",20.5,257.6774193548387,35.5,1.4791666666666665,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","21:00",NA,NA,0,"2022/07/23 21:00:00",21,257.6774193548387,36,1.5,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","21:30",NA,NA,0,"2022/07/23 21:30:00",21.5,257.6774193548387,36.5,1.5208333333333333,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","19:00",213,34,247,"2022/07/22 19:00:00",19,257.6774193548387,10,0.41666666666666663,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","19:30",231,31,262,"2022/07/22 19:30:00",19.5,257.6774193548387,10.5,0.4375,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","16:30",70,11,81,"2022/07/23 16:30:00",16.5,257.6774193548387,31.5,1.3125,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","17:00",102,24,126,"2022/07/23 17:00:00",17,257.6774193548387,32,1.3333333333333333,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","17:30",82,13,95,"2022/07/23 17:30:00",17.5,257.6774193548387,32.5,1.3541666666666665,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","18:00",54,13,67,"2022/07/23 18:00:00",18,257.6774193548387,33,1.375,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","18:30",130,20,150,"2022/07/23 18:30:00",18.5,257.6774193548387,33.5,1.3958333333333333,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","19:00",NA,NA,0,"2022/07/23 19:00:00",19,257.6774193548387,34,1.4166666666666665,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","19:30",NA,NA,0,"2022/07/23 19:30:00",19.5,257.6774193548387,34.5,1.4375,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","20:00",NA,NA,0,"2022/07/23 20:00:00",20,257.6774193548387,35,1.4583333333333333,2,"2.預約中","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","00:00",153,27,180,"2022/07/23 00:00:00",0,257.6774193548387,15,0.625,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","00:30",134,46,180,"2022/07/23 00:30:00",0.5,257.6774193548387,15.5,0.6458333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","08:00",141,39,180,"2022/07/23 08:00:00",8,257.6774193548387,23,0.9583333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","08:30",136,44,180,"2022/07/23 08:30:00",8.5,257.6774193548387,23.5,0.9791666666666666,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","09:00",147,36,183,"2022/07/23 09:00:00",9,257.6774193548387,24,1,2,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","09:30",251,49,300,"2022/07/23 09:30:00",9.5,257.6774193548387,24.5,1.0208333333333333,2,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","10:00",255,47,302,"2022/07/23 10:00:00",10,257.6774193548387,25,1.0416666666666665,2,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",60,"2022-07-23","10:30",266,64,330,"2022/07/23 10:30:00",10.5,257.6774193548387,25.5,1.0625,2,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","08:00",182,25,207,"2022/07/22 08:00:00",8,257.6774193548387,-1,-0.041666666666666664,0,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","08:30",225,48,273,"2022/07/22 08:30:00",8.5,257.6774193548387,-0.5,-0.020833333333333332,0,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","09:00",368,61,429,"2022/07/22 09:00:00",9,257.6774193548387,0,0,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","09:30",432,58,490,"2022/07/22 09:30:00",9.5,257.6774193548387,0.5,0.020833333333333332,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","10:00",345,61,406,"2022/07/22 10:00:00",10,257.6774193548387,1,0.041666666666666664,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","10:30",403,47,450,"2022/07/22 10:30:00",10.5,257.6774193548387,1.5,0.0625,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","11:00",394,56,450,"2022/07/22 11:00:00",11,257.6774193548387,2,0.08333333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","11:30",386,64,450,"2022/07/22 11:30:00",11.5,257.6774193548387,2.5,0.10416666666666666,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","12:00",366,71,437,"2022/07/22 12:00:00",12,257.6774193548387,3,0.125,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","12:30",319,50,369,"2022/07/22 12:30:00",12.5,257.6774193548387,3.5,0.14583333333333331,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","13:00",387,73,460,"2022/07/22 13:00:00",13,257.6774193548387,4,0.16666666666666666,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","13:30",435,65,500,"2022/07/22 13:30:00",13.5,257.6774193548387,4.5,0.1875,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","14:00",285,53,338,"2022/07/22 14:00:00",14,257.6774193548387,5,0.20833333333333331,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","14:30",320,46,366,"2022/07/22 14:30:00",14.5,257.6774193548387,5.5,0.22916666666666666,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","15:00",394,53,447,"2022/07/22 15:00:00",15,257.6774193548387,6,0.25,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","15:30",351,63,414,"2022/07/22 15:30:00",15.5,257.6774193548387,6.5,0.2708333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","16:00",342,71,413,"2022/07/22 16:00:00",16,257.6774193548387,7,0.29166666666666663,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","16:30",358,53,411,"2022/07/22 16:30:00",16.5,257.6774193548387,7.5,0.3125,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","17:00",320,60,380,"2022/07/22 17:00:00",17,257.6774193548387,8,0.3333333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","17:30",371,50,421,"2022/07/22 17:30:00",17.5,257.6774193548387,8.5,0.35416666666666663,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","18:00",391,63,454,"2022/07/22 18:00:00",18,257.6774193548387,9,0.375,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","18:30",149,31,180,"2022/07/22 18:30:00",18.5,257.6774193548387,9.5,0.3958333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","21:00",306,46,352,"2022/07/22 21:00:00",21,257.6774193548387,12,0.5,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","21:30",257,52,309,"2022/07/22 21:30:00",21.5,257.6774193548387,12.5,0.5208333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","20:00",409,60,469,"2022/07/22 20:00:00",20,257.6774193548387,11,0.4583333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","20:30",267,37,304,"2022/07/22 20:30:00",20.5,257.6774193548387,11.5,0.47916666666666663,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","23:00",150,46,196,"2022/07/22 23:00:00",23,257.6774193548387,14,0.5833333333333333,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","23:30",182,38,220,"2022/07/22 23:30:00",23.5,257.6774193548387,14.5,0.6041666666666666,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","22:00",328,39,367,"2022/07/22 22:00:00",22,257.6774193548387,13,0.5416666666666666,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"工人體育場一樓",64,"2022-07-22","22:30",217,38,255,"2022/07/22 22:30:00",22.5,257.6774193548387,13.5,0.5625,1,"1.已完成","B04","Macao Federation of Trade Unions Workers Stadium 1st floor",113.54803478442068,22.214929340569142,"半島北"
"廣大中學",64,"2022-07-22","21:30",158,35,193,"2022/07/22 21:30:00",21.5,114.41935483870968,12.5,0.5208333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","22:00",146,45,191,"2022/07/22 22:00:00",22,114.41935483870968,13,0.5416666666666666,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","22:30",118,24,142,"2022/07/22 22:30:00",22.5,114.41935483870968,13.5,0.5625,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","23:00",122,28,150,"2022/07/22 23:00:00",23,114.41935483870968,14,0.5833333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","23:30",119,28,147,"2022/07/22 23:30:00",23.5,114.41935483870968,14.5,0.6041666666666666,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","12:30",38,22,60,"2022/07/23 12:30:00",12.5,114.41935483870968,27.5,1.1458333333333333,2,"2.預約中","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","13:00",27,19,46,"2022/07/23 13:00:00",13,114.41935483870968,28,1.1666666666666665,2,"2.預約中","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","18:30",109,41,150,"2022/07/22 18:30:00",18.5,114.41935483870968,9.5,0.3958333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","19:00",111,39,150,"2022/07/22 19:00:00",19,114.41935483870968,10,0.41666666666666663,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","19:30",104,46,150,"2022/07/22 19:30:00",19.5,114.41935483870968,10.5,0.4375,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","20:00",177,43,220,"2022/07/22 20:00:00",20,114.41935483870968,11,0.4583333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","20:30",167,40,207,"2022/07/22 20:30:00",20.5,114.41935483870968,11.5,0.47916666666666663,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","21:00",175,43,218,"2022/07/22 21:00:00",21,114.41935483870968,12,0.5,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","08:00",92,43,135,"2022/07/22 08:00:00",8,114.41935483870968,-1,-0.041666666666666664,0,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","08:30",63,40,103,"2022/07/22 08:30:00",8.5,114.41935483870968,-0.5,-0.020833333333333332,0,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","09:00",107,33,140,"2022/07/22 09:00:00",9,114.41935483870968,0,0,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","09:30",99,43,142,"2022/07/22 09:30:00",9.5,114.41935483870968,0.5,0.020833333333333332,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","10:00",144,68,212,"2022/07/22 10:00:00",10,114.41935483870968,1,0.041666666666666664,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","10:30",130,49,179,"2022/07/22 10:30:00",10.5,114.41935483870968,1.5,0.0625,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","11:00",92,57,149,"2022/07/22 11:00:00",11,114.41935483870968,2,0.08333333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","11:30",111,39,150,"2022/07/22 11:30:00",11.5,114.41935483870968,2.5,0.10416666666666666,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","12:00",111,39,150,"2022/07/22 12:00:00",12,114.41935483870968,3,0.125,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","12:30",78,39,117,"2022/07/22 12:30:00",12.5,114.41935483870968,3.5,0.14583333333333331,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","13:00",116,28,144,"2022/07/22 13:00:00",13,114.41935483870968,4,0.16666666666666666,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","13:30",106,43,149,"2022/07/22 13:30:00",13.5,114.41935483870968,4.5,0.1875,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","14:00",123,45,168,"2022/07/22 14:00:00",14,114.41935483870968,5,0.20833333333333331,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","14:30",123,39,162,"2022/07/22 14:30:00",14.5,114.41935483870968,5.5,0.22916666666666666,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","15:00",154,53,207,"2022/07/22 15:00:00",15,114.41935483870968,6,0.25,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","15:30",105,25,130,"2022/07/22 15:30:00",15.5,114.41935483870968,6.5,0.2708333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","16:00",150,70,220,"2022/07/22 16:00:00",16,114.41935483870968,7,0.29166666666666663,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","16:30",142,44,186,"2022/07/22 16:30:00",16.5,114.41935483870968,7.5,0.3125,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","17:00",158,55,213,"2022/07/22 17:00:00",17,114.41935483870968,8,0.3333333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","17:30",169,51,220,"2022/07/22 17:30:00",17.5,114.41935483870968,8.5,0.35416666666666663,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",64,"2022-07-22","18:00",118,32,150,"2022/07/22 18:00:00",18,114.41935483870968,9,0.375,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","00:00",84,16,100,"2022/07/23 00:00:00",0,114.41935483870968,15,0.625,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","00:30",124,46,170,"2022/07/23 00:30:00",0.5,114.41935483870968,15.5,0.6458333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","08:00",124,48,172,"2022/07/23 08:00:00",8,114.41935483870968,23,0.9583333333333333,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","08:30",69,23,92,"2022/07/23 08:30:00",8.5,114.41935483870968,23.5,0.9791666666666666,1,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","09:00",78,26,104,"2022/07/23 09:00:00",9,114.41935483870968,24,1,2,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","09:30",76,33,109,"2022/07/23 09:30:00",9.5,114.41935483870968,24.5,1.0208333333333333,2,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","10:00",61,50,111,"2022/07/23 10:00:00",10,114.41935483870968,25,1.0416666666666665,2,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","10:30",90,37,127,"2022/07/23 10:30:00",10.5,114.41935483870968,25.5,1.0625,2,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","11:00",58,33,91,"2022/07/23 11:00:00",11,114.41935483870968,26,1.0833333333333333,2,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","11:30",54,34,88,"2022/07/23 11:30:00",11.5,114.41935483870968,26.5,1.1041666666666665,2,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","12:00",54,36,90,"2022/07/23 12:00:00",12,114.41935483870968,27,1.125,2,"1.已完成","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","19:00",NA,NA,0,"2022/07/23 19:00:00",19,114.41935483870968,34,1.4166666666666665,2,"2.預約中","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","19:30",NA,NA,0,"2022/07/23 19:30:00",19.5,114.41935483870968,34.5,1.4375,2,"2.預約中","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","13:30",26,5,31,"2022/07/23 13:30:00",13.5,114.41935483870968,28.5,1.1875,2,"2.預約中","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
"廣大中學",60,"2022-07-23","14:00",46,16,62,"2022/07/23 14:00:00",14,114.41935483870968,29,1.2083333333333333,2,"2.預約中","B10","Kwong Tai Middle School",113.539153,22.206272,"半島北"
