"Location","序號","DateTimeRound","HourNumber","DeskCount.mean","DeskCount.median","口採樣點.mean","鼻採樣點.mean","口採樣點.median","鼻採樣點.median","WaitingQueue.mean","WaitingMinutes.mean","WaitingQueue.median","WaitingMinutes.median","WaitingQueue.current","WaitingMinutes.current","MaxCurrentFlag","DeskCount.ntile","AvgDeskCount","Sno","LocationEnglish","lon","lat","area"
"科大體育館","B31","2022/07/22 11:30:00",11.5,6,6,3,3,3,3,11,2,11,2,NA,NA,NA,4,6,"B31","Macao Science and Technology University Hospital Stadium",113.56995461502228,22.152543365748823,"氹仔"
"科大體育館","B31","2022/07/22 11:00:00",11,6,6,3,3,3,3,11,2,11,2,NA,NA,NA,4,6,"B31","Macao Science and Technology University Hospital Stadium",113.56995461502228,22.152543365748823,"氹仔"
"科大體育館","B31","2022/07/22 10:30:00",10.5,6,6,3,3,3,3,11,2,11,2,NA,NA,NA,4,6,"B31","Macao Science and Technology University Hospital Stadium",113.56995461502228,22.152543365748823,"氹仔"
"科大體育館","B31","2022/07/22 10:00:00",10,6,6,3,3,3,3,11,2,11,2,NA,NA,NA,5,6,"B31","Macao Science and Technology University Hospital Stadium",113.56995461502228,22.152543365748823,"氹仔"
"科大體育館","B31","2022/07/22 09:30:00",9.5,6,6,3,3,3,3,11,2,11,2,NA,NA,NA,5,6,"B31","Macao Science and Technology University Hospital Stadium",113.56995461502228,22.152543365748823,"氹仔"
"科大體育館","B31","2022/07/22 09:00:00",9,6,6,3,3,3,3,11,2,11,2,NA,NA,NA,5,6,"B31","Macao Science and Technology University Hospital Stadium",113.56995461502228,22.152543365748823,"氹仔"
"勞校中學附屬幼稚園","B11","2022/07/22 17:00:00",17,7,7,4.5,2.5,4.5,2.5,33.5,4.5,33.5,4.5,NA,NA,NA,1,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 16:30:00",16.5,7,7,4.5,2.5,4.5,2.5,33.5,4.5,33.5,4.5,0,0,0,1,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 16:00:00",16,7,7,4,3,4,3,20,2.5,20,2.5,0,0,0,1,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 15:30:00",15.5,7,7,4,3,4,3,10,1,10,1,0,0,0,1,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 15:00:00",15,7,7,4,3,4,3,9.142857142857142,1,10,1,0,0,0,2,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 14:30:00",14.5,7,7,4,3,4,3,8.857142857142858,1,8,1,0,0,0,2,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 14:00:00",14,7,7,4,3,4,3,12.5,1.5,12.5,1.5,0,0,0,2,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 13:30:00",13.5,7,7,4,3,4,3,7.857142857142857,1,10,1,0,0,0,2,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 13:00:00",13,7,7,4,3,4,3,10,1,10,1,0,0,0,3,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 12:30:00",12.5,8.5,8.5,4,4.5,4,4.5,36.5,4.5,36.5,4.5,0,0,0,5,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 12:00:00",12,7,7,4,3,4,3,30,4,30,4,0,0,0,3,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 11:30:00",11.5,7,7,4,3,4,3,30,4,30,4,NA,NA,NA,3,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 11:00:00",11,7,7,4,3,4,3,30,4,30,4,NA,NA,NA,4,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 10:30:00",10.5,7,7,4,3,4,3,30,4,30,4,NA,NA,NA,4,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 10:00:00",10,7,7,4,3,4,3,30,4,30,4,NA,NA,NA,4,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 09:30:00",9.5,7,7,4,3,4,3,30,4,30,4,NA,NA,NA,5,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"勞校中學附屬幼稚園","B11","2022/07/22 09:00:00",9,7,7,4,3,4,3,30,4,30,4,NA,NA,NA,5,7,"B11","Kindergarten of Lou Hau School",113.54222634854702,22.204955733852778,"半島北"
"利瑪竇中學","B18","2022/07/22 17:00:00",17,8,8,4,4,4,4,72,9,72,9,NA,NA,NA,1,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 16:30:00",16.5,8,8,4,4,4,4,72,9,72,9,0,0,0,1,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 16:00:00",16,8,8,4,4,4,4,63.125,8,62.5,8,0,0,0,1,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 15:30:00",15.5,8,8,4,4,4,4,83.2,10.4,94,12,0,0,0,1,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 15:00:00",15,8,8,4,4,4,4,50.285714285714285,6.285714285714286,50,6,0,0,0,2,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 14:30:00",14.5,8,8,4,4,4,4,45,6,45,6,0,0,0,2,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 14:00:00",14,8,8,4,4,4,4,42.5,5.5,42.5,5.5,0,0,0,2,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 13:30:00",13.5,8,8,4,4,4,4,23,2.857142857142857,14,2,0,0,0,2,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 13:00:00",13,8,8,4,4,4,4,46,6,46,6,0,0,0,3,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 12:30:00",12.5,8,8,4,4,4,4,49.5,6.5,49.5,6.5,0,0,0,3,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 12:00:00",12,8,8,4,4,4,4,152,19,152,19,0,0,0,3,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 11:30:00",11.5,8,8,4,4,4,4,152,19,152,19,NA,NA,NA,4,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 11:00:00",11,8,8,4,4,4,4,152,19,152,19,NA,NA,NA,4,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 10:30:00",10.5,8,8,4,4,4,4,152,19,152,19,NA,NA,NA,4,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 10:00:00",10,8,8,4,4,4,4,152,19,152,19,NA,NA,NA,5,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 09:30:00",9.5,8,8,4,4,4,4,152,19,152,19,NA,NA,NA,5,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"利瑪竇中學","B18","2022/07/22 09:00:00",9,8,8,4,4,4,4,152,19,152,19,NA,NA,NA,5,8,"B18","Mateus Ricci College",113.541322,22.1962887,"半島南"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 17:00:00",17,2,2,0,2,0,2,0.5,0.5,0.5,0.5,NA,NA,NA,1,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 16:30:00",16.5,2,2,0,2,0,2,0.5,0.5,0.5,0.5,0,0,0,1,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 16:00:00",16,2,2,0,2,0,2,0.75,0.375,0,0,0,0,0,1,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 15:30:00",15.5,2,2,0,2,0,2,0,0,0,0,0,0,0,1,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 15:00:00",15,2,2,0,2,0,2,1.7142857142857142,0.8571428571428571,0,0,0,0,0,2,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 14:30:00",14.5,2,2,0,2,0,2,2.2857142857142856,1.5714285714285714,3,2,0,0,0,2,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 14:00:00",14,2,2,0,2,0,2,1.5,1,1.5,1,0,0,0,2,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 13:30:00",13.5,2,2,0,2,0,2,1.1428571428571428,0.5714285714285714,2,1,0,0,0,2,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 13:00:00",13,2,2,0,2,0,2,1.5714285714285714,1,2,1,0,0,0,3,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 12:30:00",12.5,2,2,0,2,0,2,3.5,2,3.5,2,0,0,0,3,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 12:00:00",12,2,2,0,2,0,2,1,1,1,1,0,0,0,3,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 11:30:00",11.5,2,2,0,2,0,2,1,1,1,1,NA,NA,NA,4,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 11:00:00",11,2,2,0,2,0,2,1,1,1,1,NA,NA,NA,4,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 10:30:00",10.5,2,2,0,2,0,2,1,1,1,1,NA,NA,NA,4,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 10:00:00",10,2,2,0,2,0,2,1,1,1,1,NA,NA,NA,5,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 09:30:00",9.5,2,2,0,2,0,2,1,1,1,1,NA,NA,NA,5,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-
路環中葡學校(首日 0900至2200)/
黑沙公園(翌日 0900至1800)","B44","2022/07/22 09:00:00",9,2,2,0,2,0,2,1,1,1,1,NA,NA,NA,5,2,"B44","NAT Mobile Bus – Escola Luso-Chinesa de Coloane (First day:0900-2200)/Hac Sá Park(Second day:0900-1800)",113.568988,22.1178969,"路環"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 17:00:00",17,4,4,0,4,0,4,54,14,54,14,NA,NA,NA,1,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 16:30:00",16.5,4,4,0,4,0,4,54,14,54,14,0,0,0,1,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 16:00:00",16,4,4,0,4,0,4,26,7,22,6,0,0,0,1,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 15:30:00",15.5,4,4,0,4,0,4,24.6,6.4,15,4,0,0,0,1,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 15:00:00",15,4,4,0,4,0,4,43.714285714285715,10.857142857142858,40,10,0,0,0,2,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 14:30:00",14.5,4,4,0,4,0,4,65.71428571428571,16.428571428571427,60,15,0,0,0,2,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 14:00:00",14,4,4,0,4,0,4,40,10.5,40,10.5,0,0,0,2,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 13:30:00",13.5,4,4,0,4,0,4,50,13,50,13,0,0,0,2,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 13:00:00",13,4,4,0,4,0,4,20,5,20,5,0,0,0,3,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 12:30:00",12.5,4,4,0,4,0,4,69,17.5,69,17.5,0,0,0,3,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 12:00:00",12,4,4,0,4,0,4,38,10,38,10,0,0,0,3,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 11:30:00",11.5,4,4,0,4,0,4,38,10,38,10,NA,NA,NA,4,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 11:00:00",11,4,4,0,4,0,4,38,10,38,10,NA,NA,NA,4,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 10:30:00",10.5,4,4,0,4,0,4,38,10,38,10,NA,NA,NA,4,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 10:00:00",10,4,4,0,4,0,4,38,10,38,10,NA,NA,NA,5,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 09:30:00",9.5,4,4,0,4,0,4,38,10,38,10,NA,NA,NA,5,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-澳門大學附屬應用學校","B46","2022/07/22 09:00:00",9,4,4,0,4,0,4,38,10,38,10,NA,NA,NA,5,4,"B46","Mobile NAT Bus - The Affiliated School of the University of Macau",113.5567852,22.1582358,"氹仔"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 17:00:00",17,3,3,0,3,0,3,25,8.5,25,8.5,NA,NA,NA,1,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 16:30:00",16.5,3,3,0,3,0,3,25,8.5,25,8.5,0,0,0,1,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 16:00:00",16,3,3,0,3,0,3,20,7,20,7,0,0,0,1,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 15:30:00",15.5,3,3,0,3,0,3,20,6.8,30,10,0,0,0,1,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 15:00:00",15,3,3,0,3,0,3,21.714285714285715,7.142857142857143,19,6,0,0,0,2,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 14:30:00",14.5,3,3,0,3,0,3,30.428571428571427,10,30,10,0,0,0,2,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 14:00:00",14,3,3,0,3,0,3,30,10,30,10,0,0,0,2,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 13:30:00",13.5,3,3,0,3,0,3,35.57142857142857,11.714285714285714,30,10,0,0,0,2,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 13:00:00",13,3,3,0,3,0,3,30,10,30,10,0,0,0,3,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 12:30:00",12.5,3,3,0,3,0,3,30,10,30,10,0,0,0,3,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 12:00:00",12,3,3,0,3,0,3,25,8,25,8,0,0,0,3,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 11:30:00",11.5,3,3,0,3,0,3,25,8,25,8,NA,NA,NA,4,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 11:00:00",11,3,3,0,3,0,3,25,8,25,8,NA,NA,NA,4,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 10:30:00",10.5,3,3,0,3,0,3,25,8,25,8,NA,NA,NA,4,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 10:00:00",10,3,3,0,3,0,3,25,8,25,8,NA,NA,NA,5,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 09:30:00",9.5,3,3,0,3,0,3,25,8,25,8,NA,NA,NA,5,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車-凱泉灣總站","B43","2022/07/22 09:00:00",9,3,3,0,3,0,3,25,8,25,8,NA,NA,NA,5,3,"B43","Mobile NAT Bus – Riviera Macau Terminal",113.5331,22.19085,"半島南"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 17:00:00",17,2,2,0,2,0,2,5.5,3,5.5,3,NA,NA,NA,1,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 16:30:00",16.5,2,2,0,2,0,2,5.5,3,5.5,3,0,0,0,1,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 16:00:00",16,2,2,0,2,0,2,3,2,3,2,0,0,0,1,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 15:30:00",15.5,2,2,0,2,0,2,3,2,3,2,0,0,0,1,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 15:00:00",15,2,2,0,2,0,2,3,2,3,2,0,0,0,2,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 14:30:00",14.5,2,2,0,2,0,2,6,3.2857142857142856,3,2,0,0,0,2,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 14:00:00",14,2,2,0,2,0,2,2,1,2,1,0,0,0,2,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 13:30:00",13.5,2,2,0,2,0,2,4.571428571428571,2.5714285714285716,5,3,0,0,0,2,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 13:00:00",13,2,2,0,2,0,2,10.571428571428571,5.571428571428571,5,3,0,0,0,3,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 12:30:00",12.5,2,2,0,2,0,2,10,5,10,5,0,0,0,3,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 12:00:00",12,2,2,0,2,0,2,2,1,2,1,0,0,0,3,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 11:30:00",11.5,2,2,0,2,0,2,2,1,2,1,NA,NA,NA,4,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 11:00:00",11,2,2,0,2,0,2,2,1,2,1,NA,NA,NA,4,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 10:30:00",10.5,2,2,0,2,0,2,2,1,2,1,NA,NA,NA,4,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 10:00:00",10,2,2,0,2,0,2,2,1,2,1,NA,NA,NA,5,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 09:30:00",9.5,2,2,0,2,0,2,2,1,2,1,NA,NA,NA,5,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
"流動核酸採樣車－培華中學附屬小學暨幼稚園","B49","2022/07/22 09:00:00",9,2,2,0,2,0,2,2,1,2,1,NA,NA,NA,5,2,"B49","Mobile NAT Bus – Escola Secundaria Pui Va Seccao Primaria E Infantil",113.5514104,22.1602238,"氹仔"
